Huvudsektor,Län,Kommun,2010,2011,2012,2013,2014,2015,2016,2017
Utrikes transporter,Östergötlands län,Norrköping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Östergötlands län,Söderköping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Östergötlands län,Motala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Östergötlands län,Vadstena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Östergötlands län,Mjölby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Örebro län,Lekeberg,85.11957,82.84548,218.1184,95.75955,74.4796,101.0797,95.75955,79.79958
El och fjärrvärme,Örebro län,Laxå,1407.135,734.156,510.7176,508.0576,228.7591,210.1391,643.7173,766.0759
El och fjärrvärme,Örebro län,Hallsberg,4508.717,2301.934,2727.782,1388.335,685.7311,510.7845,1958.805,968.9812
El och fjärrvärme,Örebro län,Degerfors,1441.716,489.4377,949.6154,558.5975,170.2396,82.45958,85.11957,21.27984
El och fjärrvärme,Örebro län,Hällefors,3519.16,1113.767,845.8757,340.4781,180.8795,135.6596,566.5774,539.9776
El och fjärrvärme,Örebro län,Ljusnarsberg,763.416,148.9596,109.0597,130.3396,53.19976,37.2398,226.0984,109.0597
El och fjärrvärme,Örebro län,Örebro,208325.2,143171.8,147376.5,71932.79,48429.13,33313.14,85162.07,59977.38
El och fjärrvärme,Örebro län,Kumla,4484.498,2725.763,3946.949,1919.425,902.7435,969.9384,2716.993,1608.176
El och fjärrvärme,Örebro län,Askersund,595.8374,156.9396,337.8181,196.8395,202.1585,204.8184,236.7384,228.7584
El och fjärrvärme,Örebro län,Karlskoga,58340.68,43535.58,42661.78,43928.08,39657.6,37665.54,46227.71,35801.86
El och fjärrvärme,Örebro län,Nora,678.2961,598.4964,385.698,420.2779,82.45958,42.55978,188.8595,82.45958
El och fjärrvärme,Örebro län,Lindesberg,5120.477,1393.836,1436.396,2064.144,840.5558,664.9962,1173.057,343.1381
Egen uppvärmning av bostäder och lokaler,Örebro län,Lekeberg,2367.941,1799.947,1711.023,1566.316,1375.93,1312.025,1247.464,1231.507
Egen uppvärmning av bostäder och lokaler,Örebro län,Laxå,1705.427,1308.442,1218.998,1049.371,949.8436,902.7511,841.3543,814.5519
Egen uppvärmning av bostäder och lokaler,Örebro län,Hallsberg,3478.617,2588.34,2427.921,2155.141,1906.61,1819.839,1664.42,1636.589
Egen uppvärmning av bostäder och lokaler,Örebro län,Degerfors,2475.385,1808.847,1696.135,1511.226,1325.098,1268.912,1132.995,1119.859
Egen uppvärmning av bostäder och lokaler,Örebro län,Hällefors,1661.983,1210.312,1165.426,1000.844,855.9697,837.2897,741.3831,733.8459
Egen uppvärmning av bostäder och lokaler,Örebro län,Ljusnarsberg,1346.605,974.6909,938.5282,819.8274,699.1086,682.1082,606.3404,603.2199
Egen uppvärmning av bostäder och lokaler,Örebro län,Örebro,14528.02,10724.22,10063.08,8969.489,7905.427,7550.311,6867.077,6772.746
Egen uppvärmning av bostäder och lokaler,Örebro län,Kumla,3425.385,2501.39,2344.056,2088.236,1833.917,1754.068,1572.638,1554.739
Egen uppvärmning av bostäder och lokaler,Örebro län,Askersund,3126.452,2358.041,2216.77,1971.032,1749.333,1667.711,1549.364,1519.636
Egen uppvärmning av bostäder och lokaler,Örebro län,Karlskoga,3836.126,2612.862,2491.77,2299.454,1917.874,1866.203,1564.642,1597.752
Egen uppvärmning av bostäder och lokaler,Örebro län,Nora,2118.553,1532.486,1478.079,1322.222,1124.383,1093.182,984.1473,983.9609
Egen uppvärmning av bostäder och lokaler,Örebro län,Lindesberg,5031.627,3707.804,3593.505,3252.259,2772.616,2688.756,2487.19,2482.257
Industri (energi och processer),Örebro län,Lekeberg,444.5602,363.7905,392.1518,470.9859,501.9892,581.777,564.4214,411.0493
Industri (energi och processer),Örebro län,Laxå,1293.223,1118.485,980.9606,1012.182,1135.235,1233.788,1226.123,1127.564
Industri (energi och processer),Örebro län,Hallsberg,8014.922,3799.38,3804.732,7398.071,6967.918,4061.862,2721.002,2124.769
Industri (energi och processer),Örebro län,Degerfors,30063.58,31015.41,32538.6,29613.61,38846.55,35713.51,36182.74,35946.42
Industri (energi och processer),Örebro län,Hällefors,4599.613,4048.992,3498.051,2571.587,12888.66,18572.18,17473.15,19125.58
Industri (energi och processer),Örebro län,Ljusnarsberg,14838.42,13706.26,13783.21,16694.86,17461.54,19354.32,16320.59,13836.11
Industri (energi och processer),Örebro län,Örebro,13990.48,14437.6,14869.41,15971.29,14853.68,15225.79,14237.26,12892.42
Industri (energi och processer),Örebro län,Kumla,9524.459,8617.984,9393.459,10720.31,10416.59,10750.47,11289.44,10285.02
Industri (energi och processer),Örebro län,Askersund,24208.89,25398.86,20830.88,23441.27,21140.84,15695.37,23269.66,26658.69
Industri (energi och processer),Örebro län,Karlskoga,4342.251,4276.874,4195.782,4240.457,4718.999,4627.246,4675.888,3874.406
Industri (energi och processer),Örebro län,Nora,3664.986,2947.84,3166.811,3144.18,2810.55,3230.17,2638.828,2285.893
Industri (energi och processer),Örebro län,Lindesberg,31066.6,27494.83,14834.53,18634.02,17013.13,17769.89,22363.0,25694.08
Transporter,Örebro län,Lekeberg,24416.09,23855.3,22573.53,22029.8,21474.19,21597.65,20670.78,20955.47
Transporter,Örebro län,Laxå,34344.68,33788.83,31976.43,31190.26,30295.43,30282.02,28799.46,26834.43
Transporter,Örebro län,Hallsberg,45370.77,44695.5,42618.01,41503.79,40296.13,40302.12,38657.34,37983.14
Transporter,Örebro län,Degerfors,15992.2,15619.17,14747.93,14371.31,14024.43,14108.95,13481.37,13342.88
Transporter,Örebro län,Hällefors,15593.19,15251.09,14138.68,13674.11,13284.68,13397.32,12931.79,12705.79
Transporter,Örebro län,Ljusnarsberg,16140.8,15721.77,14686.19,14258.89,13857.82,13904.66,13262.52,13227.89
Transporter,Örebro län,Örebro,286408.6,280257.0,264831.8,258307.8,252291.5,253354.1,242018.9,211512.4
Transporter,Örebro län,Kumla,55556.15,54292.12,51362.17,50075.94,48821.19,49074.87,46853.83,48611.63
Transporter,Örebro län,Askersund,49524.34,48874.58,46579.33,45653.69,44533.79,44487.88,42628.25,43042.83
Transporter,Örebro län,Karlskoga,50173.39,48981.75,46109.66,44850.69,43694.08,43864.03,41752.46,40715.1
Transporter,Örebro län,Nora,19603.94,19141.89,18073.29,17590.39,17147.43,17268.56,16492.06,17573.18
Transporter,Örebro län,Lindesberg,52359.17,51074.84,48086.53,46721.58,45494.49,45659.49,43423.82,44753.11
Arbetsmaskiner,Örebro län,Lekeberg,4411.858,4631.995,4596.698,4212.608,4136.6,4209.26,3954.726,4090.748
Arbetsmaskiner,Örebro län,Laxå,4556.127,4630.188,5128.773,4493.438,4581.582,4395.941,4174.738,4316.138
Arbetsmaskiner,Örebro län,Hallsberg,8276.519,7621.198,7371.372,7564.393,7760.861,7905.124,6962.019,7123.506
Arbetsmaskiner,Örebro län,Degerfors,6756.96,5331.112,5370.312,5371.964,5000.188,5700.24,5460.795,5050.062
Arbetsmaskiner,Örebro län,Hällefors,8157.365,5416.083,5976.743,5679.963,6640.659,6101.036,5330.702,5461.859
Arbetsmaskiner,Örebro län,Ljusnarsberg,4344.525,3280.8,2371.771,2569.165,2549.674,2340.659,2461.968,2324.748
Arbetsmaskiner,Örebro län,Örebro,34602.53,34338.92,34033.56,34999.63,33520.4,38571.79,33923.96,32730.7
Arbetsmaskiner,Örebro län,Kumla,7105.711,6976.911,6949.581,7127.056,6840.409,7539.446,6744.357,6741.277
Arbetsmaskiner,Örebro län,Askersund,9624.68,10037.47,8398.075,8999.914,8770.901,9525.864,8864.663,8831.292
Arbetsmaskiner,Örebro län,Karlskoga,7700.427,7038.604,7608.157,7522.704,7308.245,8045.426,7209.665,7029.638
Arbetsmaskiner,Örebro län,Nora,4976.52,3991.891,3941.217,4264.635,4159.151,4210.98,4385.342,3957.659
Arbetsmaskiner,Örebro län,Lindesberg,13854.29,13924.55,12717.11,12948.34,12356.65,12781.9,12803.2,12176.21
Produktanvändning (inkl. lösningsmedel),Örebro län,Lekeberg,318.4951,291.5312,334.4438,348.6866,345.5284,307.8499,322.5248,328.2737
Produktanvändning (inkl. lösningsmedel),Örebro län,Laxå,421.7482,399.2616,346.9158,348.2684,349.5716,315.0874,331.739,324.8109
Produktanvändning (inkl. lösningsmedel),Örebro län,Hallsberg,821.1517,764.9422,760.7261,780.9455,759.1204,677.8682,705.3195,706.0114
Produktanvändning (inkl. lösningsmedel),Örebro län,Degerfors,570.4482,529.7636,470.3584,480.2117,462.4992,405.5859,423.2177,419.7019
Produktanvändning (inkl. lösningsmedel),Örebro län,Hällefors,477.0575,446.7493,373.7378,375.9745,359.9869,323.8241,341.5418,336.9657
Produktanvändning (inkl. lösningsmedel),Örebro län,Ljusnarsberg,315.9071,293.0029,247.591,253.5331,250.7403,220.596,232.4822,228.758
Produktanvändning (inkl. lösningsmedel),Örebro län,Örebro,5410.84,5007.263,6477.36,6782.636,6615.703,5827.244,6084.907,6059.8
Produktanvändning (inkl. lösningsmedel),Örebro län,Kumla,938.3351,874.2337,1027.367,1063.455,1034.359,913.9274,951.7832,954.5029
Produktanvändning (inkl. lösningsmedel),Örebro län,Askersund,604.5804,563.4569,574.7076,592.8201,583.0073,518.1619,543.683,537.0556
Produktanvändning (inkl. lösningsmedel),Örebro län,Karlskoga,1616.832,1503.3,1455.897,1491.331,1444.109,1272.837,1326.094,1305.897
Produktanvändning (inkl. lösningsmedel),Örebro län,Nora,534.4599,499.7996,512.9238,534.7746,513.2672,454.5964,477.0095,479.4434
Produktanvändning (inkl. lösningsmedel),Örebro län,Lindesberg,1233.747,1152.651,1173.001,1202.58,1160.837,1034.497,1078.519,1066.459
Jordbruk,Örebro län,Lekeberg,481.7032,481.9575,552.9806,554.7112,479.8551,484.3585,498.4931,496.2476
Jordbruk,Örebro län,Laxå,59.86896,59.90058,68.72775,68.94285,59.63926,60.19897,61.9557,61.67662
Jordbruk,Örebro län,Hallsberg,487.3829,487.6402,559.5007,561.2518,485.5132,490.0697,504.3709,502.0989
Jordbruk,Örebro län,Degerfors,122.7446,122.8094,140.9071,141.348,122.2737,123.4212,127.0229,126.4507
Jordbruk,Örebro län,Hällefors,30.43927,30.45534,34.94334,35.0527,30.32247,30.60704,31.50022,31.35833
Jordbruk,Örebro län,Ljusnarsberg,24.9285,24.94166,28.61716,28.70672,24.83286,25.06591,25.79739,25.68118
Jordbruk,Örebro län,Örebro,1810.739,1811.695,2078.674,2085.179,1803.79,1820.719,1873.852,1865.411
Jordbruk,Örebro län,Kumla,462.6601,462.9043,531.1196,532.7818,460.8849,465.2102,478.7863,476.6296
Jordbruk,Örebro län,Askersund,371.3034,371.4995,426.2445,427.5785,369.8787,373.35,384.2448,382.514
Jordbruk,Örebro län,Karlskoga,168.5125,168.6015,193.4473,194.0527,167.8659,169.4414,174.3861,173.6006
Jordbruk,Örebro län,Nora,97.17632,97.22764,111.5555,111.9046,96.80354,97.71202,100.5635,100.1105
Jordbruk,Örebro län,Lindesberg,798.4736,798.8952,916.6229,919.4917,795.41,802.8748,826.3047,822.5826
Avfall (inkl. avlopp),Örebro län,Lekeberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Laxå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Hallsberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Degerfors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Hällefors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Ljusnarsberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Örebro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Kumla,56266.92,59679.05,60005.78,58258.49,57506.77,55797.95,54912.05,58235.28
Avfall (inkl. avlopp),Örebro län,Askersund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Karlskoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Nora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Avfall (inkl. avlopp),Örebro län,Lindesberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Lekeberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Laxå,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Hallsberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Degerfors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Hällefors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Ljusnarsberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Örebro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Kumla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Askersund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Karlskoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Nora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Örebro län,Lindesberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Jönköpings län,Aneby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Jönköpings län,Gnosjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Jönköpings län,Mullsjö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El och fjärrvärme,Jönköpings län,Habo,199.4985,252.6983,220.7784,391.018,95.75955,23.93984,13.29996,0.0
El och fjärrvärme,Jönköpings län,Gislaved,6128.481,5011.821,4724.427,4396.358,3665.26,3687.45,3661.65,3438.851
El och fjärrvärme,Jönköpings län,Vaggeryd,300.5782,143.6396,287.2782,327.1781,90.43956,199.4985,412.2979,313.8782
El och fjärrvärme,Jönköpings län,Jönköping,110333.7,84929.27,82612.38,89702.26,82157.78,73396.3,54116.16,66496.22
El och fjärrvärme,Jönköpings län,Nässjö,4940.187,2513.353,2312.124,1012.297,543.3235,467.0128,3497.881,702.2361
El och fjärrvärme,Jönköpings län,Värnamo,4058.039,5568.415,2155.134,1211.267,740.034,262.7633,443.2858,92.92115
El och fjärrvärme,Jönköpings län,Sävsjö,656.4222,316.2212,468.3375,861.9366,527.0555,415.0978,726.7138,320.569
El och fjärrvärme,Jönköpings län,Vetlanda,9230.154,5072.596,4952.896,2487.513,1774.494,4141.448,3428.92,784.6959
El och fjärrvärme,Jönköpings län,Eksjö,20198.45,18103.05,17105.45,18328.05,18719.75,20710.54,22331.44,21900.24
El och fjärrvärme,Jönköpings län,Tranås,4867.927,1319.986,1422.246,698.2381,546.6046,31.91981,2.659983,37.2398
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Aneby,2035.642,1545.623,1470.208,1352.035,1188.399,1131.14,1085.095,1072.949
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Gnosjö,2275.669,1706.062,1607.461,1440.758,1271.234,1213.508,1122.767,1105.135
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Mullsjö,1176.332,877.0676,822.9433,733.7848,651.6397,619.6309,577.6616,568.6584
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Habo,1953.698,1420.684,1343.187,1232.187,1070.808,1023.237,936.6376,934.5638
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Gislaved,6487.013,4949.093,4647.291,4096.041,3654.94,3484.072,3246.095,3167.592
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Vaggeryd,3066.215,2333.963,2196.344,1954.188,1740.282,1656.446,1559.015,1526.541
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Jönköping,11833.41,8625.398,8117.763,7337.727,6412.557,6129.204,5558.112,5520.199
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Nässjö,6958.54,5195.732,4878.212,4339.134,3841.965,3664.264,3374.799,3317.893
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Värnamo,7026.147,5368.335,5043.138,4459.077,3986.275,3792.028,3572.047,3488.667
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Sävsjö,3485.842,2637.218,2485.99,2229.207,1976.762,1881.902,1771.152,1740.429
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Vetlanda,7962.798,6007.89,5664.74,5081.994,4495.949,4285.58,4007.709,3940.646
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Eksjö,5138.359,3835.437,3596.683,3187.229,2825.26,2695.093,2473.607,2429.396
Egen uppvärmning av bostäder och lokaler,Jönköpings län,Tranås,2280.036,1706.574,1607.304,1446.683,1280.763,1217.954,1145.223,1129.345
Industri (energi och processer),Jönköpings län,Aneby,692.5624,569.1971,514.5677,597.9649,667.8698,588.036,714.1323,529.0069
Industri (energi och processer),Jönköpings län,Gnosjö,5525.105,5655.176,5611.046,5835.167,8186.806,7758.239,9504.915,8507.278
Industri (energi och processer),Jönköpings län,Mullsjö,877.0507,715.1134,671.3804,782.2401,875.4347,752.181,920.4792,698.0391
Industri (energi och processer),Jönköpings län,Habo,6200.381,7850.343,7535.719,6679.925,7061.621,6279.811,6621.082,6695.267
Industri (energi och processer),Jönköpings län,Gislaved,7501.942,5939.341,5886.295,7028.561,7771.87,6609.162,8177.884,6218.583
Industri (energi och processer),Jönköpings län,Vaggeryd,18295.05,18142.73,19782.33,20010.61,19437.58,19883.99,17818.48,11142.64
Industri (energi och processer),Jönköpings län,Jönköping,17143.14,16581.18,16517.93,10809.28,12824.6,9891.717,10934.29,9615.972
Industri (energi och processer),Jönköpings län,Nässjö,3503.932,3110.672,3871.459,4360.58,4696.615,4508.137,5271.119,4032.88
Industri (energi och processer),Jönköpings län,Värnamo,12322.01,16088.21,15140.95,16076.53,14226.73,12959.22,12081.91,10750.43
Industri (energi och processer),Jönköpings län,Sävsjö,3325.005,2192.251,2182.865,3830.219,4365.299,4030.091,4192.955,3234.072
Industri (energi och processer),Jönköpings län,Vetlanda,30908.74,30560.11,28460.84,29072.88,34620.83,36221.48,30752.65,29931.39
Industri (energi och processer),Jönköpings län,Eksjö,1716.175,1400.728,1523.135,1670.635,1787.151,1641.426,2436.127,2035.995
Industri (energi och processer),Jönköpings län,Tranås,3587.399,2656.051,2853.826,3053.733,3227.94,2746.958,3414.634,2748.422
Transporter,Jönköpings län,Aneby,13683.79,13345.51,12628.71,12330.76,12010.99,12112.27,11630.4,13743.87
Transporter,Jönköpings län,Gnosjö,18976.71,18519.16,17517.35,17110.55,16736.94,16817.6,16069.3,17627.3
Transporter,Jönköpings län,Mullsjö,15904.19,15499.13,14595.89,14194.09,13790.72,13854.03,13136.67,13899.4
Transporter,Jönköpings län,Habo,26492.36,25863.63,24439.65,23809.43,23154.92,23356.38,22266.17,24575.3
Transporter,Jönköpings län,Gislaved,65200.82,63617.45,59961.64,58376.12,56909.27,57038.03,54289.77,51147.89
Transporter,Jönköpings län,Vaggeryd,85694.66,83451.33,78552.96,76288.33,74002.3,74136.74,70182.43,71640.36
Transporter,Jönköpings län,Jönköping,358235.6,349780.6,328804.4,319631.9,311289.5,312167.8,296468.5,279038.1
Transporter,Jönköpings län,Nässjö,58607.72,57186.5,54156.59,52744.82,51358.15,51702.55,49565.34,51051.59
Transporter,Jönköpings län,Värnamo,112062.6,109264.7,103004.2,100120.4,97260.79,97532.39,92752.93,97769.85
Transporter,Jönköpings län,Sävsjö,29792.39,29057.26,27369.91,26599.5,25830.17,25887.87,24684.57,24902.08
Transporter,Jönköpings län,Vetlanda,62679.0,61797.19,58426.01,56787.53,55231.76,55236.32,53039.05,54383.11
Transporter,Jönköpings län,Eksjö,44258.3,43467.43,41053.96,39897.15,38825.15,38925.99,37352.05,38478.23
Transporter,Jönköpings län,Tranås,23666.02,23110.02,21815.25,21220.2,20680.03,20799.72,19869.0,21519.49
Arbetsmaskiner,Jönköpings län,Aneby,4787.157,4164.391,4371.58,3467.854,3837.582,3633.419,3400.742,3770.888
Arbetsmaskiner,Jönköpings län,Gnosjö,3680.397,3761.601,3349.449,3472.077,3258.666,3472.92,3058.196,3478.635
Arbetsmaskiner,Jönköpings län,Mullsjö,2561.34,2400.272,2018.128,2253.295,2059.478,2208.518,2091.455,2082.698
Arbetsmaskiner,Jönköpings län,Habo,3606.617,3434.876,3464.27,3447.891,3065.782,3146.622,3071.236,3485.155
Arbetsmaskiner,Jönköpings län,Gislaved,11823.46,11713.31,10480.49,10120.3,9803.862,10749.05,9899.441,10198.7
Arbetsmaskiner,Jönköpings län,Vaggeryd,7527.14,7381.748,6283.607,7043.997,5867.247,6521.581,5755.46,6803.174
Arbetsmaskiner,Jönköpings län,Jönköping,32555.24,29938.25,28121.46,28445.4,27563.62,28687.04,28138.37,29708.79
Arbetsmaskiner,Jönköpings län,Nässjö,12737.93,12311.5,10934.28,10401.38,10649.06,10777.6,10185.67,11299.06
Arbetsmaskiner,Jönköpings län,Värnamo,12587.76,12626.42,11935.83,11599.75,10679.42,11298.18,10883.49,11959.27
Arbetsmaskiner,Jönköpings län,Sävsjö,6392.129,6594.684,5327.828,5531.822,5218.252,5397.901,4999.724,5746.927
Arbetsmaskiner,Jönköpings län,Vetlanda,13504.98,13007.13,12361.31,11765.51,12368.14,12233.55,10828.8,12040.71
Arbetsmaskiner,Jönköpings län,Eksjö,8304.181,7853.478,6855.671,6456.582,7389.412,7576.086,6666.002,7263.136
Arbetsmaskiner,Jönköpings län,Tranås,7177.192,6853.027,5982.976,6184.118,5956.665,6392.973,5746.714,6264.168
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Aneby,351.6064,327.481,321.1558,327.2538,315.8171,279.6699,294.1067,300.3279
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Gnosjö,492.8353,459.5649,471.6073,484.1963,467.097,414.7165,429.4011,435.5147
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Mullsjö,338.082,312.5684,322.8601,332.3533,323.1045,286.136,296.1952,298.0179
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Habo,467.7298,432.1815,524.3061,549.5055,534.2179,474.8086,498.7519,508.7975
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Gislaved,1491.488,1396.82,1470.982,1498.201,1445.146,1296.957,1349.684,1336.078
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Vaggeryd,680.6154,642.2136,737.4907,761.6057,754.255,681.8259,723.5051,732.9138
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Jönköping,5399.624,4997.327,6138.901,6418.08,6271.175,5538.803,5771.474,5774.165
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Nässjö,1530.223,1425.982,1464.318,1501.309,1456.674,1299.099,1357.859,1358.314
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Värnamo,1597.387,1491.814,1680.831,1728.472,1687.216,1499.481,1565.704,1584.455
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Sävsjö,623.3815,585.0599,572.0403,591.9921,573.9087,514.5733,539.9322,541.281
Produktanvändning (inkl. lösningsmedel),Jönköpings län,Vetlanda,1388.344,1292.116,1308.022,1345.143,1302.536,1155.205,1204.883,1204.108
