Huvudsektor,Län,Kommun,2010,2011,2012,2013,2014,2015,2016,2017
Transporter,Skåne län,Vellinge,56550.41,55133.38,51454.0,50308.95,49192.81,49377.93,47146.0,47804.66
Transporter,Skåne län,Östra Göinge,28034.28,27565.76,26101.95,25452.1,24807.79,24879.01,23914.18,24863.98
Transporter,Skåne län,Örkelljunga,62632.5,61045.72,57466.31,55849.14,54246.4,54372.47,51442.79,50314.4
Transporter,Skåne län,Bjuv,16059.85,15686.67,14845.38,14481.19,14149.79,14244.47,13630.28,13388.74
Transporter,Skåne län,Kävlinge,70615.58,68862.56,64476.97,62948.83,61368.05,61486.99,58676.61,59227.76
Transporter,Skåne län,Lomma,81356.84,79405.04,75153.33,73330.01,71624.49,72112.38,68909.44,70519.97
Transporter,Skåne län,Svedala,66224.59,65759.39,62242.4,60768.54,59326.66,59291.6,57279.64,56790.4
Transporter,Skåne län,Skurup,29181.1,28577.74,26790.24,26185.44,25600.98,25694.76,24563.98,22697.48
Transporter,Skåne län,Sjöbo,38226.99,37478.35,35514.23,34662.17,33833.43,34028.42,32621.23,35017.72
Transporter,Skåne län,Hörby,39147.52,38463.38,36481.92,35608.47,34735.27,34902.6,33535.89,34885.01
Transporter,Skåne län,Höör,47233.1,46358.82,43857.03,42738.74,41639.15,41772.91,39982.12,40578.65
Transporter,Skåne län,Tomelilla,31156.97,30402.11,28712.8,27979.5,27295.95,27446.78,26173.31,27035.56
Transporter,Skåne län,Bromölla,27926.32,27259.9,25807.36,25186.72,24609.48,24797.6,23699.62,24913.08
Transporter,Skåne län,Osby,26836.41,26536.5,25202.29,24562.4,23893.4,23912.87,23063.33,26123.62
Transporter,Skåne län,Perstorp,11770.14,11485.73,10787.36,10474.72,10185.14,10199.38,9660.263,9612.216
Transporter,Skåne län,Klippan,42951.72,41929.12,39597.47,38534.5,37535.03,37670.23,35844.75,33801.87
Transporter,Skåne län,Åstorp,47356.96,46204.42,43602.17,42459.39,41378.69,41574.09,39565.27,40001.57
Transporter,Skåne län,Båstad,41059.21,40103.85,37686.02,36776.69,36076.29,36156.59,34644.07,33810.34
Transporter,Skåne län,Malmö,344758.4,336733.7,316504.1,308030.2,300742.1,301802.2,288189.7,272217.0
Transporter,Skåne län,Lund,145095.6,142768.7,135135.6,131691.0,129101.3,129130.6,124558.4,119254.4
Transporter,Skåne län,Landskrona,104701.2,102007.4,94748.97,92530.64,90932.9,92199.35,86140.59,83918.55
Transporter,Skåne län,Helsingborg,256261.4,249996.3,234088.8,227997.2,222328.3,224535.2,213471.6,186418.0
Transporter,Skåne län,Höganäs,25219.12,24582.03,22626.39,22158.24,21914.86,21952.04,20834.96,23007.71
Transporter,Skåne län,Eslöv,76506.18,74909.36,70924.88,69157.99,67507.51,67842.1,64957.65,61462.55
Transporter,Skåne län,Ystad,57187.77,55791.39,52161.51,50871.8,49803.89,49961.64,47498.25,48399.85
Transporter,Skåne län,Trelleborg,58566.74,57230.56,52954.71,51669.35,50697.79,50542.98,48049.15,45439.58
Transporter,Skåne län,Kristianstad,172659.9,168904.8,159450.7,155595.6,152172.3,152911.5,146292.4,153132.6
Transporter,Skåne län,Simrishamn,31289.66,30609.5,28841.5,28192.83,27618.91,27862.83,26663.48,28274.38
Transporter,Skåne län,Ängelholm,131017.5,127955.0,121010.9,117934.5,114990.2,115615.2,110692.8,113319.6
Transporter,Skåne län,Hässleholm,120384.2,117960.5,111538.4,108643.9,105815.5,106164.9,101514.5,97747.53
Arbetsmaskiner,Skåne län,Svalöv,7983.806,7831.472,7603.644,7513.401,7168.988,7169.367,6688.915,6694.697
Arbetsmaskiner,Skåne län,Staffanstorp,6517.285,6218.52,6351.036,6290.676,5995.783,6161.673,5842.93,5963.908
Arbetsmaskiner,Skåne län,Burlöv,3540.878,3332.748,3396.702,3402.3,3237.878,3347.523,3171.215,3294.52
Arbetsmaskiner,Skåne län,Vellinge,7191.844,6666.852,6810.125,6745.987,6366.492,6593.209,6200.397,6291.794
Arbetsmaskiner,Skåne län,Östra Göinge,5852.542,5715.509,5095.585,4779.222,4730.06,4791.069,4741.652,4861.72
Arbetsmaskiner,Skåne län,Örkelljunga,3703.647,3932.96,3410.641,3493.896,3545.079,3701.235,3160.433,3528.328
Arbetsmaskiner,Skåne län,Bjuv,4346.224,4297.583,4089.198,4126.594,4001.445,3969.941,3779.354,3805.174
Arbetsmaskiner,Skåne län,Kävlinge,7499.568,7121.303,7300.783,7262.919,6848.149,7044.899,6658.159,6815.043
Arbetsmaskiner,Skåne län,Lomma,4953.76,4621.663,4766.805,4749.863,4523.7,4693.528,4457.264,4613.896
Arbetsmaskiner,Skåne län,Svedala,11350.82,11360.64,11051.99,10764.64,9948.556,10107.48,9339.648,9326.722
Arbetsmaskiner,Skåne län,Skurup,6247.514,6065.133,6039.704,5932.193,5683.851,5818.69,5377.878,5378.362
Arbetsmaskiner,Skåne län,Sjöbo,9970.275,10401.82,9834.527,9628.508,9047.588,9182.582,8671.908,8691.122
Arbetsmaskiner,Skåne län,Hörby,7107.387,6895.34,6820.729,6698.623,6519.818,6548.285,6057.879,6220.496
Arbetsmaskiner,Skåne län,Höör,5568.491,5048.822,5184.311,5178.912,4979.798,5134.729,4551.698,4686.621
Arbetsmaskiner,Skåne län,Tomelilla,8332.219,8163.555,8071.55,7947.378,7515.07,7628.185,7129.048,7297.38
Arbetsmaskiner,Skåne län,Bromölla,4085.728,3878.559,3705.396,3580.407,3558.114,3584.749,3472.356,3514.895
Arbetsmaskiner,Skåne län,Osby,5613.224,5198.142,4700.621,4211.248,3869.768,4635.842,4103.674,4450.674
Arbetsmaskiner,Skåne län,Perstorp,2709.036,2612.805,2517.858,2576.782,2597.311,2618.869,2356.162,2483.034
Arbetsmaskiner,Skåne län,Klippan,6082.733,6016.901,5608.926,5822.427,5694.519,5676.669,5191.017,5454.51
Arbetsmaskiner,Skåne län,Åstorp,4498.24,4339.663,4368.43,4308.693,4137.857,4220.283,3971.238,4142.36
Arbetsmaskiner,Skåne län,Båstad,5688.357,5438.397,5366.685,5327.481,5224.366,5157.095,4961.579,5014.415
Arbetsmaskiner,Skåne län,Malmö,46251.46,42187.16,44278.3,44256.73,41736.89,43563.05,41286.91,41884.97
Arbetsmaskiner,Skåne län,Lund,21043.28,20251.87,20278.38,20245.7,19110.53,19734.72,18582.45,18953.73
Arbetsmaskiner,Skåne län,Landskrona,10164.71,9535.813,9669.795,9609.587,9101.593,9394.385,9152.304,9376.623
Arbetsmaskiner,Skåne län,Helsingborg,60858.44,56835.29,55660.48,53792.98,51024.34,52124.21,48441.51,48778.16
Arbetsmaskiner,Skåne län,Höganäs,8955.997,8556.196,8601.189,8633.087,8488.509,8565.471,8555.576,8626.027
Arbetsmaskiner,Skåne län,Eslöv,13916.82,13529.51,13494.71,13289.37,12715.51,12937.4,12127.11,12231.72
Arbetsmaskiner,Skåne län,Ystad,15285.33,14615.05,14533.16,14381.28,13650.22,14256.33,13050.75,13373.8
Arbetsmaskiner,Skåne län,Trelleborg,17212.07,16503.11,16406.24,16148.42,14872.36,15203.35,14156.11,14178.12
Arbetsmaskiner,Skåne län,Kristianstad,26831.35,25588.89,25048.28,24851.67,23618.16,24288.17,22896.62,23518.57
Arbetsmaskiner,Skåne län,Simrishamn,12414.24,11896.32,11563.09,11335.18,11501.73,13182.69,11762.73,11759.25
Arbetsmaskiner,Skåne län,Ängelholm,13134.32,12644.44,12401.65,12246.92,11923.86,12059.85,11340.3,11525.63
Arbetsmaskiner,Skåne län,Hässleholm,19487.74,17985.37,17922.94,17232.94,16223.67,17230.69,15842.96,16816.54
Produktanvändning (inkl. lösningsmedel),Skåne län,Svalöv,2532.684,2426.677,2309.297,2286.372,2321.281,2292.023,2335.313,2301.687
Produktanvändning (inkl. lösningsmedel),Skåne län,Staffanstorp,3598.497,3451.385,4056.562,4022.076,4101.484,4005.193,4074.329,4104.763
Produktanvändning (inkl. lösningsmedel),Skåne län,Burlöv,2536.878,2439.882,2664.759,2640.548,2677.486,2631.924,2673.89,2689.829
Produktanvändning (inkl. lösningsmedel),Skåne län,Vellinge,5445.221,5209.932,5734.457,5725.466,5785.032,5708.245,5785.94,5757.829
Produktanvändning (inkl. lösningsmedel),Skåne län,Östra Göinge,2978.26,2857.809,2401.281,2374.397,2417.085,2366.82,2441.586,2434.957
Produktanvändning (inkl. lösningsmedel),Skåne län,Örkelljunga,1355.961,1303.728,1742.241,1708.105,1739.495,1707.407,1741.058,1729.982
Produktanvändning (inkl. lösningsmedel),Skåne län,Bjuv,2819.794,2707.503,2573.614,2527.418,2547.817,2485.322,2524.625,2510.083
Produktanvändning (inkl. lösningsmedel),Skåne län,Kävlinge,4512.298,4326.329,5069.921,5037.869,5088.886,4993.833,5053.52,5048.168
Produktanvändning (inkl. lösningsmedel),Skåne län,Lomma,3792.771,3631.758,4224.85,4218.683,4323.906,4265.059,4351.076,4339.863
Produktanvändning (inkl. lösningsmedel),Skåne län,Svedala,3477.117,3331.409,3517.207,3505.055,3560.446,3487.687,3546.944,3530.257
Produktanvändning (inkl. lösningsmedel),Skåne län,Skurup,2602.437,2492.841,2561.711,2545.917,2572.794,2510.726,2516.157,2514.395
Produktanvändning (inkl. lösningsmedel),Skåne län,Sjöbo,3179.621,3045.974,3214.109,3183.966,3174.039,3102.472,3157.837,3135.44
Produktanvändning (inkl. lösningsmedel),Skåne län,Hörby,2629.953,2518.381,2546.708,2525.397,2556.52,2491.852,2514.206,2516.769
Produktanvändning (inkl. lösningsmedel),Skåne län,Höör,2640.682,2530.925,2802.698,2807.404,2842.819,2790.0,2824.343,2831.776
Produktanvändning (inkl. lösningsmedel),Skåne län,Tomelilla,2437.931,2336.656,2247.331,2222.418,2245.014,2209.802,2233.913,2209.89
Produktanvändning (inkl. lösningsmedel),Skåne län,Bromölla,2549.083,2451.391,2197.886,2181.173,2199.23,2145.778,2167.584,2147.406
Produktanvändning (inkl. lösningsmedel),Skåne län,Osby,2684.561,2576.665,2220.489,2200.697,2218.469,2166.414,2206.635,2191.793
Produktanvändning (inkl. lösningsmedel),Skåne län,Perstorp,1451.436,1396.886,1264.108,1261.02,1258.204,1231.531,1254.67,1227.887
Produktanvändning (inkl. lösningsmedel),Skåne län,Klippan,3180.293,3046.224,2890.687,2864.781,2884.615,2836.714,2878.765,2856.434
Produktanvändning (inkl. lösningsmedel),Skåne län,Åstorp,2602.903,2497.172,2598.411,2578.634,2610.776,2566.436,2618.98,2627.207
Produktanvändning (inkl. lösningsmedel),Skåne län,Båstad,2643.321,2531.566,2471.588,2442.517,2477.24,2409.077,2423.827,2433.781
Produktanvändning (inkl. lösningsmedel),Skåne län,Malmö,45818.56,43933.73,52812.56,52988.55,53854.69,52977.42,53865.61,53688.2
Produktanvändning (inkl. lösningsmedel),Skåne län,Lund,17078.25,16357.78,19392.21,19372.06,19674.14,19222.96,19461.04,19539.46
Produktanvändning (inkl. lösningsmedel),Skåne län,Landskrona,7392.946,7093.298,7597.342,7582.418,7701.373,7531.835,7655.7,7636.201
Produktanvändning (inkl. lösningsmedel),Skåne län,Helsingborg,21243.53,20377.53,22726.04,22590.48,23033.62,22769.53,23164.66,23125.51
Produktanvändning (inkl. lösningsmedel),Skåne län,Höganäs,4428.714,4245.895,4292.534,4274.555,4294.42,4226.77,4248.288,4237.838
Produktanvändning (inkl. lösningsmedel),Skåne län,Eslöv,5359.061,5139.179,5402.309,5371.738,5426.619,5322.089,5390.768,5348.078
Produktanvändning (inkl. lösningsmedel),Skåne län,Ystad,4952.487,4750.094,4967.526,4919.704,4965.95,4840.358,4897.753,4915.85
Produktanvändning (inkl. lösningsmedel),Skåne län,Trelleborg,7046.418,6757.598,7372.21,7320.638,7347.323,7189.389,7263.582,7235.335
Produktanvändning (inkl. lösningsmedel),Skåne län,Kristianstad,14117.49,13537.0,14024.48,13898.12,14093.04,13814.68,13891.68,13812.33
Produktanvändning (inkl. lösningsmedel),Skåne län,Simrishamn,3886.266,3722.515,3299.37,3230.9,3231.394,3177.701,3219.971,3150.908
Produktanvändning (inkl. lösningsmedel),Skåne län,Ängelholm,6734.473,6456.463,6951.93,6879.463,6981.145,6862.648,6977.466,6932.574
Produktanvändning (inkl. lösningsmedel),Skåne län,Hässleholm,9740.682,9346.098,8804.489,8724.835,8796.408,8612.925,8718.502,8624.203
Jordbruk,Skåne län,Svalöv,42909.61,46241.77,40666.74,42514.01,44095.67,41950.78,42726.58,45717.4
Jordbruk,Skåne län,Staffanstorp,11302.45,12544.08,10604.35,11315.8,11910.35,10635.9,10926.25,11976.98
Jordbruk,Skåne län,Burlöv,872.7672,981.3694,854.3266,915.8767,969.1784,889.8773,915.7553,1007.462
Jordbruk,Skåne län,Vellinge,13175.5,14643.98,12812.09,13557.19,14228.17,12792.65,13094.46,14283.74
Jordbruk,Skåne län,Östra Göinge,27299.83,28424.74,25391.39,26209.21,26769.1,25986.08,26315.86,27401.68
Jordbruk,Skåne län,Örkelljunga,9807.205,10236.85,8644.312,8909.116,9137.148,7995.803,8122.899,8561.179
Jordbruk,Skåne län,Bjuv,11018.74,12240.63,9056.069,9573.589,9958.194,9276.04,9296.448,10014.86
Jordbruk,Skåne län,Kävlinge,13617.67,15345.85,13146.46,14239.34,14681.64,13725.69,14106.36,15346.28
Jordbruk,Skåne län,Lomma,5334.772,5837.412,4383.068,4675.351,4928.413,4569.353,4695.798,5139.651
Jordbruk,Skåne län,Svedala,23017.07,24959.81,22923.78,24006.46,25003.24,24411.52,24862.02,26552.58
Jordbruk,Skåne län,Skurup,24107.13,26260.68,23923.99,25457.22,26217.5,26658.54,26932.47,28755.72
Jordbruk,Skåne län,Sjöbo,90524.24,94511.75,89438.49,92735.52,94652.5,95061.0,96242.64,100250.9
Jordbruk,Skåne län,Hörby,63494.51,65966.71,62069.69,63867.41,65481.08,60983.86,61820.95,64598.9
Jordbruk,Skåne län,Höör,23496.85,24682.0,24551.61,25380.8,26060.89,25886.23,26216.02,27372.71
Jordbruk,Skåne län,Tomelilla,72388.91,75394.86,78502.45,81225.92,83056.77,80351.38,81355.82,84911.64
Jordbruk,Skåne län,Bromölla,13510.75,14029.76,12796.64,13130.79,13460.34,10723.72,10894.5,11473.96
Jordbruk,Skåne län,Osby,11373.91,11843.61,11507.85,11818.81,12078.03,12143.02,12272.34,12794.0
Jordbruk,Skåne län,Perstorp,7972.659,8420.996,8025.053,8229.227,8375.717,7893.265,7901.778,8195.51
Jordbruk,Skåne län,Klippan,29211.05,30668.77,29056.83,29938.61,30830.81,29879.31,30309.32,31780.31
Jordbruk,Skåne län,Åstorp,12209.44,13178.53,11469.14,12025.82,12432.07,13790.16,13900.33,14562.73
Jordbruk,Skåne län,Båstad,35562.99,37081.47,34246.16,35350.7,36394.62,35404.22,35860.49,37421.46
Jordbruk,Skåne län,Malmö,6674.039,7430.206,6552.429,6986.388,7352.112,6407.225,6585.032,7228.717
Jordbruk,Skåne län,Lund,39311.66,42583.05,40041.62,42284.91,43457.87,39991.32,40842.83,43878.29
Jordbruk,Skåne län,Landskrona,12823.86,14178.11,12506.37,13395.99,13997.3,12658.03,13010.43,14165.48
Jordbruk,Skåne län,Helsingborg,35715.04,39032.05,37247.64,39282.62,40999.11,35472.51,36264.65,39101.33
Jordbruk,Skåne län,Höganäs,17448.61,18769.53,16295.94,17090.58,17765.08,15595.5,15915.55,17133.22
Jordbruk,Skåne län,Eslöv,54178.66,58466.69,53900.6,56642.39,58763.85,58519.81,59444.95,63113.02
Jordbruk,Skåne län,Ystad,43785.07,47657.76,43366.29,45856.37,47214.25,44073.97,44965.31,48234.91
Jordbruk,Skåne län,Trelleborg,35824.61,40067.27,36085.99,38733.82,40353.94,37631.88,38561.28,41921.57
Jordbruk,Skåne län,Kristianstad,138194.8,145715.4,131896.3,137261.1,140268.1,134693.8,136725.4,143354.3
Jordbruk,Skåne län,Simrishamn,56762.23,60980.73,51715.82,54927.99,55312.08,55593.28,56489.89,59347.69
Jordbruk,Skåne län,Ängelholm,39479.2,42353.1,38607.66,40350.23,41646.67,39697.14,40354.1,42623.93
Jordbruk,Skåne län,Hässleholm,83373.91,86565.95,82403.32,85005.12,86699.29,82768.32,83853.07,87336.9
Avfall (inkl. avlopp),Skåne län,Svalöv,313.7788,331.1353,320.259,328.9957,332.7387,289.1794,307.3387,317.7206
Avfall (inkl. avlopp),Skåne län,Staffanstorp,1184.043,1199.075,1185.371,1189.602,1190.387,1136.485,1143.877,1155.715
Avfall (inkl. avlopp),Skåne län,Burlöv,10854.98,10035.25,9194.888,8614.528,7834.271,7143.419,6541.427,6105.191
Avfall (inkl. avlopp),Skåne län,Vellinge,107.9569,125.8417,115.6628,125.5175,129.8833,88.7392,109.4888,119.5037
Avfall (inkl. avlopp),Skåne län,Östra Göinge,7044.697,6544.317,6020.385,5664.185,5182.713,4736.598,4369.06,4103.847
Avfall (inkl. avlopp),Skåne län,Örkelljunga,373.535,390.7708,379.6465,387.9793,391.6607,347.4477,364.7879,375.3121
Avfall (inkl. avlopp),Skåne län,Bjuv,1772.37,2074.461,1713.126,1852.344,1905.665,1944.064,1491.396,1454.099
Avfall (inkl. avlopp),Skåne län,Kävlinge,930.9948,946.8456,933.767,938.9566,941.1252,890.4371,900.6673,912.2365
Avfall (inkl. avlopp),Skåne län,Lomma,5247.357,5250.177,5225.172,5211.691,5193.678,5089.489,5049.382,5066.544
Avfall (inkl. avlopp),Skåne län,Svedala,276.5711,294.078,283.2517,292.0563,296.1125,253.0693,271.585,281.9604
Avfall (inkl. avlopp),Skåne län,Skurup,121.9121,139.8047,129.5181,139.1904,143.6728,102.4284,122.9136,133.0008
Avfall (inkl. avlopp),Skåne län,Sjöbo,447.8118,461.5245,446.9771,452.8412,453.098,405.8276,420.3326,429.0548
Avfall (inkl. avlopp),Skåne län,Hörby,5753.612,5345.21,4913.072,4622.858,4226.897,3853.044,3555.741,3339.043
Avfall (inkl. avlopp),Skåne län,Höör,307.5202,324.9169,314.0279,322.7406,961.2956,1066.779,991.5717,1056.943
Avfall (inkl. avlopp),Skåne län,Tomelilla,3175.099,2972.297,2743.476,2597.302,2394.466,2179.655,2034.043,1927.19
Avfall (inkl. avlopp),Skåne län,Bromölla,4257.359,3985.803,3687.902,3491.556,3225.018,2955.104,2755.344,2612.668
Avfall (inkl. avlopp),Skåne län,Osby,541.8791,558.8097,546.9385,554.0463,557.6828,511.6777,526.6414,537.6034
Avfall (inkl. avlopp),Skåne län,Perstorp,316.5326,334.0918,322.9151,331.1236,335.625,292.3382,310.0349,320.6495
Avfall (inkl. avlopp),Skåne län,Klippan,14768.99,13888.85,12616.59,11906.93,10938.86,10357.15,9186.451,8695.462
Avfall (inkl. avlopp),Skåne län,Åstorp,217.983,235.7633,224.9655,233.7877,238.4698,196.2925,215.2949,225.699
Avfall (inkl. avlopp),Skåne län,Båstad,322.3954,339.667,328.848,337.6921,341.1802,297.4278,315.6069,325.9362
Avfall (inkl. avlopp),Skåne län,Malmö,44584.6,42809.3,39577.43,38416.01,33487.57,31308.86,36130.94,36092.12
Avfall (inkl. avlopp),Skåne län,Lund,1374.081,1389.519,1373.932,1374.941,1378.419,1323.584,1326.759,1339.906
Avfall (inkl. avlopp),Skåne län,Landskrona,14214.72,13459.78,12297.27,11557.9,10719.73,10130.02,9230.937,8700.152
Avfall (inkl. avlopp),Skåne län,Helsingborg,37255.15,34517.3,31705.83,29386.77,29349.32,28769.32,25996.29,23701.77
Avfall (inkl. avlopp),Skåne län,Höganäs,328.0116,345.6736,334.2754,342.0996,347.0471,303.8164,321.1005,331.8794
Avfall (inkl. avlopp),Skåne län,Eslöv,14287.53,13145.47,11957.76,10905.62,9895.363,9157.728,8450.521,8330.708
Avfall (inkl. avlopp),Skåne län,Ystad,20856.71,19918.27,17599.5,16330.72,15064.63,14093.75,13904.55,12807.23
Avfall (inkl. avlopp),Skåne län,Trelleborg,10932.97,10537.95,9602.602,9069.767,9019.441,10183.79,8774.853,8020.246
Avfall (inkl. avlopp),Skåne län,Kristianstad,41648.11,38553.5,34922.58,32043.18,29865.08,27929.72,25379.22,23720.98
Avfall (inkl. avlopp),Skåne län,Simrishamn,11160.44,10510.59,10054.9,9830.631,10276.91,9852.627,7750.489,7583.665
Avfall (inkl. avlopp),Skåne län,Ängelholm,933.7575,949.8126,936.4317,941.0899,944.0221,893.607,903.3711,915.1745
Avfall (inkl. avlopp),Skåne län,Hässleholm,14381.44,14040.49,12596.62,12800.71,12951.75,12356.96,11094.95,9484.001
Utrikes transporter,Skåne län,Svalöv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Staffanstorp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Burlöv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Vellinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Östra Göinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Örkelljunga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Bjuv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Kävlinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Lomma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Svedala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Skurup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Sjöbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Hörby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Höör,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Tomelilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Bromölla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utrikes transporter,Skåne län,Osby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
